12838KMLB MLB20241210031010612/10/24 03:10:31  5-MIN KMLB 100810Z AUTO 00000KT 10SM CLR 16/15 A3010 -130 93 0 000/00 RMK AO2 T01610150
12838KMLB MLB20241210031511112/10/24 03:15:31  5-MIN KMLB 100815Z AUTO 00000KT 10SM FEW029 17/15 A3010 -130 90 100 000/00 RMK AO2 T01670150
12838KMLB MLB20241210032011112/10/24 03:20:31  5-MIN KMLB 100820Z AUTO 00000KT 10SM SCT029 17/15 A3010 -130 90 100 000/00 RMK AO2 T01670150
12838KMLB MLB20241210032511112/10/24 03:25:31  5-MIN KMLB 100825Z AUTO 00000KT 10SM SCT029 17/15 A3010 -130 90 100 000/00 RMK AO2 T01670150
12838KMLB MLB20241210033011112/10/24 03:30:31  5-MIN KMLB 100830Z AUTO 00000KT 10SM BKN030 17/16 A3010 -130 93 100 000/00 RMK AO2 T01670156
12838KMLB MLB20241210033511812/10/24 03:35:31  5-MIN KMLB 100835Z AUTO 00000KT 10SM BKN030 BKN039 17/16 A3010 -130 93 100 000/00 RMK AO2 T01670156
12838KMLB MLB20241210034011812/10/24 03:40:31  5-MIN KMLB 100840Z AUTO 00000KT 10SM BKN030 BKN038 17/16 A3010 -130 93 100 000/00 RMK AO2 T01670156
12838KMLB MLB20241210034511812/10/24 03:45:31  5-MIN KMLB 100845Z AUTO 00000KT 10SM BKN030 BKN039 17/16 A3010 -120 90 100 000/00 RMK AO2 T01720156
12838KMLB MLB20241210035012412/10/24 03:50:31  5-MIN KMLB 100850Z AUTO 00000KT 10SM BKN033 17/16 A3010 -120 93 100 000/00 RMK AO2 SLP191 T01670156 58005
12838KMLB MLB20241210035511112/10/24 03:55:31  5-MIN KMLB 100855Z AUTO 00000KT 10SM BKN034 17/16 A3010 -120 93 100 000/00 RMK AO2 T01670156
12838KMLB MLB20241210040011112/10/24 04:00:31  5-MIN KMLB 100900Z AUTO 00000KT 10SM SCT034 17/16 A3009 -120 90 200 000/00 RMK AO2 T01720156
12838KMLB MLB20241210040511112/10/24 04:05:31  5-MIN KMLB 100905Z AUTO 00000KT 10SM FEW034 17/16 A3009 -120 90 200 000/00 RMK AO2 T01720156
12838KMLB MLB20241210041011112/10/24 04:10:31  5-MIN KMLB 100910Z AUTO 00000KT 10SM FEW034 17/15 A3009 -120 90 100 000/00 RMK AO2 T01670150
12838KMLB MLB20241210041511112/10/24 04:15:31  5-MIN KMLB 100915Z AUTO 00000KT 10SM FEW036 17/15 A3009 -120 90 100 000/00 RMK AO2 T01670150
12838KMLB MLB20241210042010812/10/24 04:20:31  5-MIN KMLB 100920Z AUTO 00000KT 10SM CLR 17/15 A3009 -120 90 100 000/00 RMK AO2 T01670150
12838KMLB MLB20241210042510812/10/24 04:25:31  5-MIN KMLB 100925Z AUTO 00000KT 10SM CLR 17/15 A3009 -120 90 100 000/00 RMK AO2 T01670150
12838KMLB MLB20241210043010812/10/24 04:30:31  5-MIN KMLB 100930Z AUTO 00000KT 10SM CLR 17/15 A3009 -120 90 100 000/00 RMK AO2 T01670150
12838KMLB MLB20241210043511112/10/24 04:35:31  5-MIN KMLB 100935Z AUTO 00000KT 10SM FEW029 17/15 A3009 -110 90 100 000/00 RMK AO2 T01670150
12838KMLB MLB20241210044010612/10/24 04:40:31  5-MIN KMLB 100940Z AUTO 00000KT 10SM CLR 16/15 A3009 -110 93 0 000/00 RMK AO2 T01610150
12838KMLB MLB20241210044510612/10/24 04:45:31  5-MIN KMLB 100945Z AUTO 00000KT 10SM CLR 16/15 A3009 -110 93 0 000/00 RMK AO2 T01610150
12838KMLB MLB20241210045011312/10/24 04:50:31  5-MIN KMLB 100950Z AUTO 00000KT 10SM CLR 16/15 A3009 -110 93 0 000/00 RMK AO2 SLP188 T01610150
12838KMLB MLB20241210045510612/10/24 04:55:31  5-MIN KMLB 100955Z AUTO 00000KT 10SM CLR 16/15 A3009 -120 93 0 000/00 RMK AO2 T01610150
12838KMLB MLB20241210050010612/10/24 05:00:31  5-MIN KMLB 101000Z AUTO 00000KT 10SM CLR 16/15 A3009 -120 93 0 000/00 RMK AO2 T01610150
12838KMLB MLB20241210050510612/10/24 05:05:31  5-MIN KMLB 101005Z AUTO 00000KT 10SM CLR 16/15 A3009 -120 93 0 000/00 RMK AO2 T01610150
12838KMLB MLB20241210051010612/10/24 05:10:31  5-MIN KMLB 101010Z AUTO 00000KT 10SM CLR 16/15 A3009 -120 93 0 000/00 RMK AO2 T01610150
12838KMLB MLB20241210051510612/10/24 05:15:31  5-MIN KMLB 101015Z AUTO 00000KT 10SM CLR 16/15 A3009 -120 93 0 000/00 RMK AO2 T01610150
12838KMLB MLB20241210052010612/10/24 05:20:31  5-MIN KMLB 101020Z AUTO 00000KT 10SM CLR 16/14 A3009 -120 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210052510612/10/24 05:25:31  5-MIN KMLB 101025Z AUTO 00000KT 10SM CLR 16/14 A3009 -120 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210053010612/10/24 05:30:31  5-MIN KMLB 101030Z AUTO 00000KT 10SM CLR 16/14 A3009 -120 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210053510612/10/24 05:35:31  5-MIN KMLB 101035Z AUTO 00000KT 10SM CLR 16/14 A3010 -120 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210054010612/10/24 05:40:31  5-MIN KMLB 101040Z AUTO 00000KT 10SM CLR 16/14 A3010 -120 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210054511212/10/24 05:45:31  5-MIN KMLB 101045Z AUTO 00000KT 10SM FEW034 15/14 A3010 -120 93 -100 000/00 RMK AO2 T01500139
12838KMLB MLB20241210055011912/10/24 05:50:31  5-MIN KMLB 101050Z AUTO 00000KT 10SM FEW034 15/14 A3010 -120 93 -100 000/00 RMK AO2 SLP191 T01500139
12838KMLB MLB20241210055510712/10/24 05:55:31  5-MIN KMLB 101055Z 00000KT 10SM FEW034 15/14 A3010 -130 96 -100 000/00 RMK AO2 T01500144
12838KMLB MLB20241210060010712/10/24 06:00:31  5-MIN KMLB 101100Z 00000KT 10SM FEW034 15/14 A3011 -130 93 -100 000/00 RMK AO2 T01500139
12838KMLB MLB20241210060510712/10/24 06:05:31  5-MIN KMLB 101105Z 00000KT 10SM FEW034 14/13 A3010 -130 93 -100 000/00 RMK AO2 T01440133
12838KMLB MLB20241210061010712/10/24 06:10:31  5-MIN KMLB 101110Z 00000KT 10SM FEW034 15/13 A3010 -130 90 -100 000/00 RMK AO2 T01500133
12838KMLB MLB20241210061510112/10/24 06:15:31  5-MIN KMLB 101115Z 00000KT 10SM CLR 16/14 A3010 -130 90 0 000/00 RMK AO2 T01560139
12838KMLB MLB20241210062010712/10/24 06:20:31  5-MIN KMLB 101120Z 00000KT 10SM FEW030 15/14 A3011 -130 93 -100 000/00 RMK AO2 T01500139
12838KMLB MLB20241210062510412/10/24 06:25:31  5-MIN KMLB 101125Z 00000KT 10SM SCT030 16/14 A3011 -130 90 0 000/00 RMK AO2 T01560139
12838KMLB MLB20241210063010412/10/24 06:30:31  5-MIN KMLB 101130Z 00000KT 10SM SCT030 16/14 A3011 -130 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210063510412/10/24 06:35:31  5-MIN KMLB 101135Z 00000KT 10SM SCT030 16/14 A3011 -130 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210064010412/10/24 06:40:31  5-MIN KMLB 101140Z 00000KT 10SM SCT030 16/14 A3011 -140 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210064510412/10/24 06:45:31  5-MIN KMLB 101145Z 00000KT 10SM SCT029 16/14 A3011 -140 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210065013212/10/24 06:50:31  5-MIN KMLB 101150Z 00000KT 10SM FEW029 15/14 A3011 -140 93 -100 000/00 RMK AO2 SLP197 T01500139 10189 20144 56008
12838KMLB MLB20241210065510712/10/24 06:55:31  5-MIN KMLB 101155Z 00000KT 10SM FEW029 15/14 A3011 -140 93 -100 000/00 RMK AO2 T01500139
12838KMLB MLB20241210070010712/10/24 07:00:31  5-MIN KMLB 101200Z 00000KT 10SM FEW029 15/14 A3011 -130 93 -100 000/00 RMK AO2 T01500139
12838KMLB MLB20241210070510412/10/24 07:05:31  5-MIN KMLB 101205Z 00000KT 10SM CLR 15/14 A3011 -140 93 -100 000/00 RMK AO2 T01500139
12838KMLB MLB20241210071010412/10/24 07:10:31  5-MIN KMLB 101210Z 00000KT 10SM FEW029 16/14 A3011 -140 90 0 000/00 RMK AO2 T01560139
12838KMLB MLB20241210071509412/10/24 07:15:31  5-MIN KMLB 101215Z 10SM SCT027 16/14 A3011 -140 93 0 M /M RMK AO2 T01560144
12838KMLB MLB20241210072010412/10/24 07:20:31  5-MIN KMLB 101220Z 00000KT 10SM SCT027 16/14 A3012 -140 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210072510412/10/24 07:25:31  5-MIN KMLB 101225Z 00000KT 10SM BKN027 16/14 A3012 -140 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210073011112/10/24 07:30:31  5-MIN KMLB 101230Z 00000KT 10SM BKN027 BKN035 16/14 A3012 -150 93 0 000/00 RMK AO2 T01560144
12838KMLB MLB20241210073511112/10/24 07:35:31  5-MIN KMLB 101235Z 00000KT 10SM BKN027 BKN035 16/15 A3012 -140 93 0 000/00 RMK AO2 T01610150
12838KMLB MLB20241210074010412/10/24 07:40:31  5-MIN KMLB 101240Z 00000KT 10SM BKN027 16/15 A3012 -150 93 0 000/00 RMK AO2 T01610150
12838KMLB MLB20241210074510612/10/24 07:45:31  5-MIN KMLB 101245Z 00000KT 10SM BKN027 17/15 A3012 -150 90 100 000/00 RMK AO2 T01670150
12838KMLB MLB20241210075011812/10/24 07:50:31  5-MIN KMLB 101250Z 00000KT 10SM BKN029 BKN034 16/15 A3012 -150 93 0 000/00 RMK AO2 SLP199 T01610150
12838KMLB MLB20241210075510412/10/24 07:55:31  5-MIN KMLB 101255Z 00000KT 10SM BKN029 17/16 A3012 -150 93 0 000/00 RMK AO2 T01670156
12838KMLB MLB20241210080011312/10/24 08:00:31  5-MIN KMLB 101300Z 00000KT 10SM SCT029 BKN039 17/16 A3012 -150 90 100 000/00 RMK AO2 T01720156
12838KMLB MLB20241210080511312/10/24 08:05:31  5-MIN KMLB 101305Z 00000KT 10SM SCT029 SCT039 17/16 A3012 -150 90 100 000/00 RMK AO2 T01720156
12838KMLB MLB20241210081011312/10/24 08:10:31  5-MIN KMLB 101310Z 00000KT 10SM SCT029 BKN036 17/16 A3013 -150 90 100 000/00 RMK AO2 T01720156
12838KMLB MLB20241210081510312/10/24 08:15:31  5-MIN KMLB 101315Z 10SM FEW029 BKN036 17/16 A3013 -150 93 100 M /M RMK AO2 T01720161
12838KMLB MLB20241210082011312/10/24 08:20:31  5-MIN KMLB 101320Z 00000KT 10SM SCT029 BKN036 18/17 A3013 -150 93 200 000/00 RMK AO2 T01780167
12838KMLB MLB20241210082511212/10/24 08:25:31  5-MIN KMLB 101325Z 00000KT 9SM SCT027 BKN036 18/17 A3013 -150 90 200 000/00 RMK AO2 T01830167
12838KMLB MLB20241210083010212/10/24 08:30:31  5-MIN KMLB 101330Z 8SM SCT027 BKN036 18/17 A3013 -150 90 200 M /M RMK AO2 T01830167
12838KMLB MLB20241210083511212/10/24 08:35:31  5-MIN KMLB 101335Z 00000KT 9SM SCT027 BKN036 19/17 A3013 -160 87 300 000/00 RMK AO2 T01890167
12838KMLB MLB20241210084011312/10/24 08:40:31  5-MIN KMLB 101340Z 00000KT 10SM SCT027 BKN036 19/17 A3014 -160 87 300 000/00 RMK AO2 T01890167
12838KMLB MLB20241210084511312/10/24 08:45:31  5-MIN KMLB 101345Z 00000KT 10SM BKN029 BKN036 19/17 A3014 -160 84 400 000/00 RMK AO2 T01940167
12838KMLB MLB20241210085012012/10/24 08:50:31  5-MIN KMLB 101350Z 00000KT 10SM SCT027 SCT038 20/17 A3014 -160 84 400 000/00 RMK AO2 SLP205 T02000172
12838KMLB MLB20241210085511312/10/24 08:55:31  5-MIN KMLB 101355Z 00000KT 10SM FEW027 SCT031 20/17 A3014 -160 84 400 000/00 RMK AO2 T02000172
12838KMLB MLB20241210090012012/10/24 09:00:31  5-MIN KMLB 101400Z 00000KT 10SM FEW027 SCT033 SCT041 21/17 A3014 -160 81 500 000/00 RMK AO2 T02060172
12838KMLB MLB20241210090512012/10/24 09:05:31  5-MIN KMLB 101405Z 00000KT 10SM FEW027 FEW033 SCT041 21/17 A3014 -160 81 500 000/00 RMK AO2 T02060172
12838KMLB MLB20241210091011312/10/24 09:10:31  5-MIN KMLB 101410Z 00000KT 10SM FEW031 FEW041 21/18 A3014 -160 81 500 000/00 RMK AO2 T02110178
12838KMLB MLB20241210091510612/10/24 09:15:31  5-MIN KMLB 101415Z 00000KT 10SM FEW041 21/17 A3014 -160 78 500 000/00 RMK AO2 T02110172
12838KMLB MLB20241210092010612/10/24 09:20:31  5-MIN KMLB 101420Z 00000KT 10SM FEW041 21/17 A3014 -160 78 500 000/00 RMK AO2 T02110172
12838KMLB MLB20241210092510612/10/24 09:25:31  5-MIN KMLB 101425Z 00000KT 10SM FEW040 22/17 A3014 -160 75 600 000/00 RMK AO2 T02170172
12838KMLB MLB20241210093009312/10/24 09:30:31  5-MIN KMLB 101430Z 10SM CLR 22/17 A3014 -160 75 600 M /M RMK AO2 T02170172
12838KMLB MLB20241210093510312/10/24 09:35:31  5-MIN KMLB 101435Z 00000KT 10SM CLR 22/17 A3014 -170 73 700 000/00 RMK AO2 T02220172
12838KMLB MLB20241210094010312/10/24 09:40:31  5-MIN KMLB 101440Z 00000KT 10SM CLR 23/17 A3014 -170 70 700 000/00 RMK AO2 T02280172
12838KMLB MLB20241210094510312/10/24 09:45:31  5-MIN KMLB 101445Z 00000KT 10SM CLR 23/17 A3014 -170 70 700 000/00 RMK AO2 T02280172
12838KMLB MLB20241210095011912/10/24 09:50:31  5-MIN KMLB 101450Z VRB03KT 10SM SCT027 23/17 A3014 -170 68 800 VRB/03 RMK AO2 SLP207 T02330172 53005
12838KMLB MLB20241210095510612/10/24 09:55:31  5-MIN KMLB 101455Z 00000KT 10SM FEW031 23/17 A3015 -170 66 800 000/00 RMK AO2 T02330167
12838KMLB MLB20241210100011312/10/24 10:00:31  5-MIN KMLB 101500Z 11003KT 10SM FEW031 SCT040 23/17 A3015 -170 66 800 120/03 RMK AO2 T02330167
12838KMLB MLB20241210100510612/10/24 10:05:31  5-MIN KMLB 101505Z 12003KT 10SM BKN040 23/17 A3015 -170 66 800 130/03 RMK AO2 T02330167
12838KMLB MLB20241210101010612/10/24 10:10:31  5-MIN KMLB 101510Z 00000KT 10SM BKN042 23/17 A3015 -170 68 800 000/00 RMK AO2 T02330172
12838KMLB MLB20241210101511312/10/24 10:15:31  5-MIN KMLB 101515Z VRB03KT 10SM FEW030 BKN042 24/17 A3014 -170 66 900 VRB/03 RMK AO2 T02390172
12838KMLB MLB20241210102011312/10/24 10:20:31  5-MIN KMLB 101520Z 13004KT 10SM SCT032 BKN042 23/17 A3015 -170 68 800 140/04 RMK AO2 T02330172
12838KMLB MLB20241210102511312/10/24 10:25:31  5-MIN KMLB 101525Z 00000KT 10SM BKN032 OVC042 23/17 A3015 -170 68 800 000/00 RMK AO2 T02330172
12838KMLB MLB20241210103012012/10/24 10:30:31  5-MIN KMLB 101530Z VRB04KT 10SM SCT028 BKN035 OVC042 24/17 A3015 -170 66 900 VRB/04 RMK AO2 T02390172
12838KMLB MLB20241210103512012/10/24 10:35:31  5-MIN KMLB 101535Z 17003KT 10SM SCT028 BKN036 OVC043 24/17 A3014 -170 66 900 170/03 RMK AO2 T02390172
12838KMLB MLB20241210104011312/10/24 10:40:31  5-MIN KMLB 101540Z 13004KT 10SM BKN031 BKN041 24/17 A3014 -160 63 900 140/04 RMK AO2 T02440172
12838KMLB MLB20241210104512112/10/24 10:45:31  5-MIN KMLB 101545Z VRB05KT 10SM SCT029 BKN037 BKN044 25/18 A3014 -160 64 1000 VRB/05 RMK AO2 T02500178
12838KMLB MLB20241210105012012/10/24 10:50:31  5-MIN KMLB 101550Z VRB05KT 10SM SCT029 BKN041 24/17 A3014 -160 63 900 VRB/05 RMK AO2 SLP205 T02440172
12838KMLB MLB20241210105512112/10/24 10:55:31  5-MIN KMLB 101555Z 17007KT 10SM SCT029 BKN036 BKN044 25/18 A3014 -160 64 1000 170/07 RMK AO2 T02500178
12838KMLB MLB20241210110011312/10/24 11:00:31  5-MIN KMLB 101600Z 17005KT 10SM BKN033 BKN044 24/17 A3013 -160 63 900 170/05 RMK AO2 T02440172
12838KMLB MLB20241210110512012/10/24 11:05:31  5-MIN KMLB 101605Z 17007KT 10SM SCT030 SCT036 BKN044 24/17 A3013 -150 63 900 180/07 RMK AO2 T02440172
12838KMLB MLB20241210111012112/10/24 11:10:31  5-MIN KMLB 101610Z 19009KT 10SM SCT030 SCT036 SCT044 25/18 A3013 -150 64 1000 190/09 RMK AO2 T02500178
12838KMLB MLB20241210111511412/10/24 11:15:31  5-MIN KMLB 101615Z 18007KT 10SM FEW030 FEW036 25/17 A3012 -150 61 1000 180/07 RMK AO2 T02500172
12838KMLB MLB20241210112011412/10/24 11:20:31  5-MIN KMLB 101620Z 17006KT 10SM FEW030 FEW036 25/17 A3012 -150 61 1000 180/06 RMK AO2 T02500172
12838KMLB MLB20241210112510712/10/24 11:25:31  5-MIN KMLB 101625Z 15007KT 10SM FEW030 25/17 A3012 -140 61 1000 160/07 RMK AO2 T02500172
12838KMLB MLB20241210113012312/10/24 11:30:31  5-MIN KMLB 101630Z 16007KT 110V190 10SM FEW030 26/18 A3012 -140 61 1100 160/07 120V200 RMK AO2 T02560178
12838KMLB MLB20241210113511412/10/24 11:35:31  5-MIN KMLB 101635Z 16008KT 10SM FEW030 SCT038 25/17 A3012 -140 61 1000 170/08 RMK AO2 T02500172
12838KMLB MLB20241210114011412/10/24 11:40:31  5-MIN KMLB 101640Z 13007KT 10SM SCT032 SCT041 25/18 A3011 -140 64 1000 140/07 RMK AO2 T02500178
12838KMLB MLB20241210114511412/10/24 11:45:31  5-MIN KMLB 101645Z 13006KT 10SM BKN032 BKN042 25/18 A3011 -140 64 1000 140/06 RMK AO2 T02500178
12838KMLB MLB20241210115012112/10/24 11:50:31  5-MIN KMLB 101650Z 13008KT 10SM SCT030 BKN038 26/18 A3011 -130 61 1100 130/08 RMK AO2 SLP194 T02560178
12838KMLB MLB20241210115511412/10/24 11:55:31  5-MIN KMLB 101655Z 11009KT 10SM SCT032 BKN041 25/17 A3010 -130 61 1000 120/09 RMK AO2 T02500172
12838KMLB MLB20241210120011412/10/24 12:00:31  5-MIN KMLB 101700Z 13009KT 10SM FEW030 BKN039 24/17 A3010 -130 63 1000 130/09 RMK AO2 T02440172
12838KMLB MLB20241210120511412/10/24 12:05:31  5-MIN KMLB 101705Z 13009KT 10SM SCT033 BKN041 25/18 A3010 -130 64 1000 140/09 RMK AO2 T02500178
12838KMLB MLB20241210121011412/10/24 12:10:31  5-MIN KMLB 101710Z 13007KT 10SM FEW030 BKN038 26/18 A3010 -120 61 1100 130/07 RMK AO2 T02560178
12838KMLB MLB20241210121510712/10/24 12:15:31  5-MIN KMLB 101715Z 14009KT 10SM SCT038 26/18 A3009 -120 61 1100 150/09 RMK AO2 T02560178
12838KMLB MLB20241210122010712/10/24 12:20:31  5-MIN KMLB 101720Z 14009KT 10SM SCT038 25/18 A3009 -120 64 1100 150/09 RMK AO2 T02500178
12838KMLB MLB20241210122510712/10/24 12:25:31  5-MIN KMLB 101725Z 14010KT 10SM SCT036 26/18 A3009 -110 61 1100 140/10 RMK AO2 T02560178
12838KMLB MLB20241210123010712/10/24 12:30:31  5-MIN KMLB 101730Z 13010KT 10SM SCT036 26/18 A3008 -110 61 1100 140/10 RMK AO2 T02560178
12838KMLB MLB20241210123510712/10/24 12:35:31  5-MIN KMLB 101735Z 13011KT 10SM FEW036 26/18 A3008 -110 61 1100 140/11 RMK AO2 T02560178
12838KMLB MLB20241210124010712/10/24 12:40:31  5-MIN KMLB 101740Z 14009KT 10SM FEW038 25/18 A3007 -100 64 1100 140/09 RMK AO2 T02500178
12838KMLB MLB20241210124510712/10/24 12:45:31  5-MIN KMLB 101745Z 13011KT 10SM SCT040 26/18 A3007 -100 61 1100 140/11 RMK AO2 T02560178
12838KMLB MLB20241210125013212/10/24 12:50:31  5-MIN KMLB 101750Z 12009KT 10SM SCT040 26/18 A3007 -100 61 1100 130/09 RMK AO2 SLP182 T02560178 10256 20150 51010
12838KMLB MLB20241210125510712/10/24 12:55:31  5-MIN KMLB 101755Z 12009KT 10SM SCT039 26/18 A3007 -100 61 1100 130/09 RMK AO2 T02560178
12838KMLB MLB20241210130010612/10/24 13:00:31  5-MIN KMLB 101800Z 14009KT 10SM SCT041 26/18 A3006 -90 62 1200 150/09 RMK AO2 T02610183
12838KMLB MLB20241210130510612/10/24 13:05:31  5-MIN KMLB 101805Z 14010KT 10SM SCT041 26/18 A3006 -90 59 1200 150/10 RMK AO2 T02610178
12838KMLB MLB20241210131010612/10/24 13:10:31  5-MIN KMLB 101810Z 12011KT 10SM FEW041 27/18 A3006 -80 60 1300 130/11 RMK AO2 T02670183
12838KMLB MLB20241210131510612/10/24 13:15:31  5-MIN KMLB 101815Z 13011KT 10SM SCT037 26/18 A3005 -80 61 1200 140/11 RMK AO2 T02560178
12838KMLB MLB20241210132011312/10/24 13:20:31  5-MIN KMLB 101820Z 12009KT 10SM FEW033 SCT041 26/18 A3005 -80 62 1200 130/09 RMK AO2 T02610183
12838KMLB MLB20241210132511312/10/24 13:25:31  5-MIN KMLB 101825Z 12012KT 10SM FEW033 SCT041 26/18 A3005 -80 62 1200 120/12 RMK AO2 T02610183
12838KMLB MLB20241210133011312/10/24 13:30:31  5-MIN KMLB 101830Z 12011KT 10SM FEW033 FEW041 26/18 A3005 -80 59 1200 120/11 RMK AO2 T02610178
12838KMLB MLB20241210133511312/10/24 13:35:31  5-MIN KMLB 101835Z 12009KT 10SM FEW035 FEW042 25/18 A3005 -80 64 1100 120/09 RMK AO2 T02500178
12838KMLB MLB20241210134010612/10/24 13:40:31  5-MIN KMLB 101840Z 12011KT 10SM SCT037 26/18 A3005 -80 64 1200 130/11 RMK AO2 T02560183
12838KMLB MLB20241210134510612/10/24 13:45:31  5-MIN KMLB 101845Z 11012KT 10SM FEW039 26/18 A3004 -70 62 1200 110/12 RMK AO2 T02610183
12838KMLB MLB20241210135011312/10/24 13:50:31  5-MIN KMLB 101850Z 11012KT 10SM FEW037 26/18 A3003 -70 62 1200 120/12 RMK AO2 SLP170 T02610183
12838KMLB MLB20241210135511912/10/24 13:55:31  5-MIN KMLB 101855Z 11013G18KT 10SM FEW037 FEW045 26/18 A3003 -70 62 1200 120/13G18 RMK AO2 T02610183
12838KMLB MLB20241210140011312/10/24 14:00:31  5-MIN KMLB 101900Z 11013KT 10SM FEW037 FEW045 26/18 A3003 -60 62 1200 120/13 RMK AO2 T02610183
12838KMLB MLB20241210140510612/10/24 14:05:31  5-MIN KMLB 101905Z 14012KT 10SM FEW037 26/18 A3003 -60 64 1200 140/12 RMK AO2 T02560183
12838KMLB MLB20241210141010312/10/24 14:10:31  5-MIN KMLB 101910Z 12011KT 10SM CLR 26/18 A3003 -60 62 1200 120/11 RMK AO2 T02610183
12838KMLB MLB20241210141510312/10/24 14:15:31  5-MIN KMLB 101915Z 12010KT 10SM CLR 26/18 A3003 -60 64 1200 120/10 RMK AO2 T02560183
12838KMLB MLB20241210142011212/10/24 14:20:31  5-MIN KMLB 101920Z 12011G17KT 10SM FEW041 26/18 A3003 -60 64 1200 130/11G17 RMK AO2 T02560183
12838KMLB MLB20241210142510612/10/24 14:25:31  5-MIN KMLB 101925Z 13011KT 10SM FEW039 26/18 A3003 -60 64 1200 130/11 RMK AO2 T02560183
12838KMLB MLB20241210143010312/10/24 14:30:31  5-MIN KMLB 101930Z 12011KT 10SM CLR 26/19 A3003 -60 66 1200 130/11 RMK AO2 T02560189
12838KMLB MLB20241210143510312/10/24 14:35:31  5-MIN KMLB 101935Z 13012KT 10SM CLR 26/19 A3003 -60 66 1200 140/12 RMK AO2 T02560189
12838KMLB MLB20241210144010312/10/24 14:40:31  5-MIN KMLB 101940Z 12011KT 10SM CLR 25/18 A3002 -60 66 1100 120/11 RMK AO2 T02500183
12838KMLB MLB20241210144510312/10/24 14:45:31  5-MIN KMLB 101945Z 14010KT 10SM CLR 26/19 A3002 -50 66 1200 140/10 RMK AO2 T02560189
12838KMLB MLB20241210145011512/10/24 14:50:31  5-MIN KMLB 101950Z AUTO 13012KT 10SM CLR 25/19 A3002 -50 68 1100 140/12 RMK AO2 SLP165 T02500189
12838KMLB MLB20241210145511112/10/24 14:55:31  5-MIN KMLB 101955Z AUTO 13011KT 10SM FEW045 26/19 A3002 -50 66 1200 140/11 RMK AO2 T02560189
12838KMLB MLB20241210150011112/10/24 15:00:31  5-MIN KMLB 102000Z AUTO 14011KT 10SM FEW045 25/19 A3002 -50 68 1100 140/11 RMK AO2 T02500189
12838KMLB MLB20241210150511112/10/24 15:05:31  5-MIN KMLB 102005Z AUTO 13011KT 10SM FEW044 26/19 A3002 -50 66 1200 140/11 RMK AO2 T02560189
12838KMLB MLB20241210151011712/10/24 15:10:31  5-MIN KMLB 102010Z AUTO 14013G20KT 10SM FEW044 25/19 A3002 -50 68 1100 150/13G20 RMK AO2 T02500189
12838KMLB MLB20241210151511712/10/24 15:15:31  5-MIN KMLB 102015Z AUTO 13010G20KT 10SM FEW044 25/19 A3001 -50 68 1100 130/10G20 RMK AO2 T02500189
12838KMLB MLB20241210152011712/10/24 15:20:31  5-MIN KMLB 102020Z AUTO 13009G19KT 10SM FEW044 25/19 A3002 -50 68 1100 130/09G19 RMK AO2 T02500189
12838KMLB MLB20241210152511712/10/24 15:25:31  5-MIN KMLB 102025Z AUTO 14010G19KT 10SM FEW044 25/19 A3002 -50 68 1100 140/10G19 RMK AO2 T02500189
12838KMLB MLB20241210153011712/10/24 15:30:31  5-MIN KMLB 102030Z AUTO 12010G19KT 10SM FEW044 25/19 A3002 -50 68 1100 130/10G19 RMK AO2 T02500189
12838KMLB MLB20241210153511712/10/24 15:35:31  5-MIN KMLB 102035Z AUTO 14011G20KT 10SM FEW044 24/19 A3002 -50 71 1100 140/11G20 RMK AO2 T02440189
12838KMLB MLB20241210154011712/10/24 15:40:31  5-MIN KMLB 102040Z AUTO 14014G20KT 10SM FEW044 24/19 A3002 -50 71 1100 140/14G20 RMK AO2 T02440189
12838KMLB MLB20241210154511712/10/24 15:45:31  5-MIN KMLB 102045Z AUTO 13015G21KT 10SM FEW044 24/19 A3001 -40 71 1100 140/15G21 RMK AO2 T02440189
12838KMLB MLB20241210155012512/10/24 15:50:31  5-MIN KMLB 102050Z 13015G21KT 10SM FEW044 24/19 A3001 -50 71 1100 140/15G21 RMK AO2 SLP162 T02440189 58026
12838KMLB MLB20241210155511212/10/24 15:55:31  5-MIN KMLB 102055Z 13014G22KT 10SM FEW044 24/19 A3002 -50 71 1100 140/14G22 RMK AO2 T02440189
12838KMLB MLB20241210160011212/10/24 16:00:31  5-MIN KMLB 102100Z 13013G22KT 10SM FEW044 25/19 A3002 -50 68 1100 140/13G22 RMK AO2 T02500189
12838KMLB MLB20241210160510912/10/24 16:05:31  5-MIN KMLB 102105Z 14015G19KT 10SM CLR 25/19 A3002 -50 68 1100 140/15G19 RMK AO2 T02500189
